Wall time,Step,Value
1681315149.8880658,581,-511.8381652832031
1681315153.5308237,582,-500.6843566894531
1681315157.1428914,583,-482.505615234375
1681315160.9264524,584,-497.77410888671875
1681315168.5265303,586,-482.6645202636719
1681315172.1450047,587,-522.182373046875
1681315190.5755088,592,-493.1348876953125
1681315194.3159094,593,-486.7933654785156
1681315201.7408953,595,-506.46734619140625
1681315205.368839,596,-493.63916015625
1681315209.1419551,597,-495.5059509277344
1681315220.0091271,600,-496.80572509765625
1681315227.4965193,602,-506.4758605957031
1681315242.397432,606,-495.6694641113281
1681315250.0508254,608,-505.8118591308594
1681315257.9577363,610,-484.1928405761719
1681315261.5873322,611,-511.33062744140625
1681315265.2130709,612,-507.31756591796875
1681315276.8061993,615,-497.60894775390625
1681315292.1759622,619,-490.84161376953125
1681315295.812672,620,-487.2573547363281
1681315303.0574677,622,-475.4079284667969
1681315314.365505,625,-530.624755859375
1681315329.0758274,629,-485.1881408691406
1681315347.8734016,634,-493.09588623046875
1681315373.7647498,641,-497.1268005371094
1681315377.852789,642,-497.44525146484375
1681315385.1647646,644,-485.7171325683594
1681315388.8207908,645,-498.51116943359375
1681315392.5167928,646,-510.86395263671875
1681315396.1647885,647,-488.2689514160156
1681315399.996791,648,-508.38360595703125
1681315403.6527839,649,-492.1478576660156
1681315414.8885834,651,-486.34063720703125
1681315420.6365755,652,-518.1528930664062
1681320155.0858667,656,-496.8971862792969
1681320162.0760398,657,-508.4338684082031
1681320180.497576,661,-511.19036865234375
1681320192.6219575,664,-513.2379150390625
1681320205.262887,666,-528.3546752929688
1681320209.0173898,667,-499.61224365234375
1681320212.5950959,668,-498.0540466308594
1681320223.525749,671,-517.4664916992188
1681320227.2285824,672,-518.7958984375
1681320231.3451068,673,-492.6862487792969
1681320235.7709527,674,-502.7197265625
1681320240.0869079,675,-501.03948974609375
1681320247.9983675,677,-494.46343994140625
1681320251.855866,678,-496.79815673828125
1681320255.3856175,679,-484.4980163574219
1681320262.5639243,681,-476.2460632324219
1681320266.119923,682,-520.259033203125
1681320269.6720254,683,-501.55035400390625
1681320273.4688087,684,-513.623779296875
1681320277.1574457,685,-500.15289306640625
1681320281.0543983,686,-484.8907165527344
1681320288.5480833,688,-501.6783142089844
1681320292.2221384,689,-482.135986328125
1681320318.9293082,696,-507.53497314453125
1681320332.9535384,699,-483.2663879394531
1681320337.5723224,700,-475.7057189941406
1681320341.807303,701,-499.939453125
1681320350.910634,703,-492.580078125
1681320360.799062,705,-517.1548461914062
1681320366.1734502,706,-492.2960205078125
1681320374.0536232,708,-498.88983154296875
1681320383.2512023,710,-509.13482666015625
1681320398.5867946,714,-512.8016357421875
1681320414.3582873,718,-517.1685180664062
1681320418.0097733,719,-515.272216796875
1681320425.7899277,721,-494.4508056640625
1681320430.0071685,722,-490.47784423828125
1681320433.7875772,723,-499.16156005859375
1681320437.4798703,724,-491.0823059082031
1681320441.579132,725,-511.76397705078125
1681320456.8774233,729,-507.4051208496094
1681320461.1122358,730,-490.80474853515625
1681320485.4536126,736,-506.2275085449219
1681320493.8474348,738,-495.90728759765625
1681320498.1337013,739,-511.79962158203125
1681320502.0562823,740,-505.6858825683594
1681320506.1685371,741,-490.1085205078125
1681320514.2000914,743,-494.45782470703125
1681320527.2564313,746,-494.2959289550781
1681320531.526277,747,-484.1538391113281
1681320545.4670572,750,-495.89605712890625
1681320550.293958,751,-496.21502685546875
1681320554.950296,752,-495.99688720703125
1681320565.4620214,754,-510.8540954589844
1681320574.3359642,756,-491.67523193359375
1681320587.0390558,759,-517.7576293945312
1681320599.5821822,762,-508.7535095214844
1681320611.732968,765,-502.5369567871094
1681320615.533221,766,-498.88787841796875
1681320619.8532646,767,-501.8352355957031
1681320627.6332052,769,-502.0518493652344
1681320631.4100542,770,-532.7024536132812
1681320635.3722982,771,-483.108642578125
1681320643.156913,773,-487.33966064453125
1681320646.9054666,774,-503.24871826171875
1681320651.0546868,775,-519.9518432617188
1681320672.1224377,780,-506.59930419921875
1681320688.1431532,784,-503.6249084472656
1681320692.0449111,785,-493.311767578125
1681320700.70559,787,-506.3071594238281
1681320710.5242808,789,-483.3497009277344
1681320718.3273425,791,-490.08111572265625
1681320722.432285,792,-476.030029296875
1681320727.0696971,793,-491.93548583984375
1681320731.3178513,794,-487.88665771484375
1681320735.0119698,795,-513.06640625
1681320738.6269805,796,-474.2710876464844
1681320745.8463953,798,-489.24249267578125
1681320753.4731593,800,-483.3797302246094
1681320761.5323882,802,-503.4252624511719
1681320772.8082871,805,-509.6697082519531
1681320780.7406008,807,-492.1698303222656
1681320785.6086228,808,-492.8417053222656
1681320790.2789226,809,-501.17047119140625
1681320808.899461,813,-486.0238037109375
1681320818.0158145,815,-508.2156066894531
1681320821.8854902,816,-505.6304626464844
1681320829.9972491,818,-499.26531982421875
1681320842.0635638,821,-533.203857421875
1681320858.0033681,825,-497.755126953125
1681320870.2156694,828,-511.3772888183594
1681320882.936162,831,-468.66558837890625
1681320886.6640773,832,-497.7037353515625
1681320895.0477242,834,-498.32476806640625
1681320903.5095894,836,-507.83837890625
1681320911.1763017,838,-492.84967041015625
1681320933.8607802,843,-470.57305908203125
1681320943.1102211,845,-510.9585876464844
1681320947.6453478,846,-518.1485595703125
1681320951.8248384,847,-511.58441162109375
1681320956.3926065,848,-495.8143310546875
1681320968.6715143,851,-498.68206787109375
1681320992.7155612,857,-482.7998962402344
1681321001.2528708,859,-491.7070617675781
1681321005.3121474,860,-504.3596496582031
1681321009.0750265,861,-489.2014465332031
1681321013.0499156,862,-490.20953369140625
1681321020.3421733,863,-495.0224304199219
1681321041.1008656,867,-497.7921447753906
1681321050.3399212,869,-499.36846923828125
1681321054.4762442,870,-488.7361145019531
1681321070.0290842,874,-485.93402099609375
1681321074.1184967,875,-512.3949584960938
1681321078.292784,876,-491.6037902832031
1681321082.5209486,877,-500.0083312988281
1681321096.3873243,880,-516.8021240234375
1681321100.6901417,881,-494.52569580078125
